aX,aY,aZ,gX,gY,gZ
-0.0327,-0.1763,3.9999,-199.7681,344.8486,194.7632
-0.8245,1.4197,3.4144,-88.5620,525.3296,195.5566
-1.3373,1.6909,1.9453,109.7412,805.6640,121.6431
-1.6967,2.2235,-2.8292,157.6538,823.7304,87.7685
-1.4327,2.1205,-4.0000,31.4941,438.5986,5.3711
-0.7533,1.2852,-2.6190,-37.8418,168.7622,-15.2588
-0.5485,1.2383,-1.3678,-46.4478,-12.2681,-10.2539
-0.2856,1.1537,-0.9755,-27.7100,0.5493,-15.3809
-0.1219,0.9272,-0.9015,-14.5264,-40.7104,-31.2500
0.2437,0.4575,-0.2230,-20.5688,-70.7397,-26.3672
0.3892,0.4216,0.1395,-33.0200,-89.4165,4.7607
0.5557,0.6074,0.7646,-32.1655,-84.3506,17.2119
0.5656,0.7324,0.9392,-6.4697,-46.8140,21.7895
0.4604,0.8673,0.7771,11.4746,-17.8223,18.0054
0.3754,0.9202,0.5140,36.4380,25.3906,14.4043
0.2234,1.0520,0.0361,42.1143,29.8462,13.3667
0.1801,1.0865,-0.0731,42.0532,12.3901,9.2163
0.1678,1.0750,-0.0157,36.1938,1.2207,8.1787
0.1909,1.0479,0.0853,16.8457,-3.4790,8.2397
0.2565,0.9823,0.2017,8.9111,2.1973,8.9111
0.2864,0.9722,0.2295,-0.7935,10.9863,11.4136
0.3317,0.9777,0.3203,-1.6479,14.2822,11.4136
0.3440,0.9644,0.3412,5.0049,26.6724,8.0566
0.3442,0.9076,0.2972,8.8501,33.6914,7.1411
0.3330,0.8705,0.2644,13.1226,42.8467,10.2539
0.3096,0.8466,0.2174,12.3901,45.3491,14.5874
0.2991,0.8881,0.1786,9.5825,48.7671,23.3154
0.2913,0.9933,0.1182,6.1646,48.4619,25.0244
0.2913,1.0372,0.1119,-1.8311,45.5933,22.1558
0.2869,1.0139,0.1145,-3.8452,44.5557,18.3105
0.2833,0.9390,0.1368,-9.7656,41.1377,15.3809
0.2815,0.8457,0.2413,-13.1836,40.1001,19.2871
0.2827,0.8724,0.2863,-14.5264,48.0957,28.7476
0.2806,0.9462,0.2787,-12.9395,56.0303,30.5786
0.2715,0.9626,0.2557,-9.7656,70.4346,30.0903
0.2119,0.9347,0.1758,-7.1411,76.4771,29.2358
0.1616,0.9204,0.0870,-0.9155,83.8013,31.9214
0.0155,1.0048,-0.2424,-1.5869,81.9702,35.7056
-0.0646,1.0919,-0.4373,-15.1978,50.4761,38.2690
-0.2308,1.2362,-0.6234,-23.4985,21.4233,33.9355
-0.3533,1.2837,-0.7539,-31.9214,-26.9165,20.6299
-0.7068,1.4060,-1.3855,-33.3252,-51.8799,12.9395
-0.9000,1.4291,-1.6436,-46.8140,-148.1934,-9.1553
-1.2874,1.3824,-1.7640,-56.0303,-209.1064,-17.8833
-1.4907,1.4392,-1.8416,-75.0122,-326.0498,-16.1743
-1.9606,1.8596,-2.1224,-86.1816,-393.5547,-14.7705
-2.2373,1.9742,-2.1002,-98.6938,-571.3501,-48.8281
-2.6508,1.5867,-1.1359,-95.7031,-666.3207,-80.5664
-2.7622,1.0398,-0.1082,-64.8804,-777.3437,-132.6904
-2.8103,0.9288,0.0720,-57.4951,-787.7807,-147.9492
-2.9259,0.7556,0.7611,-70.4346,-793.7621,-143.9819
