timestamp,aX,aY,aZ,gX,gY,gZ
0,-0.2311,1.6268,-1.825,-50.1099,-20.2026,-84.5947
10,-0.1119,-0.2107,1.0903,-118.1641,-70.4956,-131.7139
20,-0.2637,-0.5164,0.5662,-37.4756,7.3242,-80.5054
30,-0.2964,-0.5173,0.1284,10.6201,-40.5884,-41.3208
40,-0.2028,-0.1482,0.6949,21.3013,-117.4927,19.2871
50,-0.2179,0.3081,0.7936,10.3149,-101.8677,12.085
60,-0.2841,0.0206,0.6487,-2.5635,-110.5957,-23.7427
70,-0.3369,-0.2772,1.1052,-0.1221,-126.77,-13.7329
80,-0.3367,-0.1318,1.2211,16.6016,-111.5112,14.0381
90,-0.3276,0.0946,1.1892,22.8271,-98.5718,15.0757
100,-0.3323,0.124,1.1335,27.2827,-76.7822,6.1646
110,-0.347,0.0468,1.0454,26.001,-70.1294,1.5869
120,-0.3536,0.0282,1.0157,23.0103,-62.1338,0.9766
130,-0.3573,0.0585,1.0039,23.3154,-60.1807,1.8311
140,-0.3551,0.0833,1.0153,27.832,-55.3589,0.4883
150,-0.3534,0.0992,0.9307,27.832,-52.4292,-2.3193
160,-0.3557,0.167,0.7933,19.8364,-54.9927,-8.1177
170,-0.3961,-0.0569,1.001,8.9722,-64.7583,-16.6016
180,-0.4106,-0.1323,1.0072,-2.5635,-50.1709,-8.3008
190,-0.4342,-0.0419,0.7831,-3.6621,-47.6685,-1.3428
200,-0.4421,-0.0537,0.8015,-16.2354,-60.1807,3.2349
210,-0.4669,-0.1088,0.9484,-17.0288,-64.1479,6.958
220,-0.4869,-0.0529,0.9725,-6.958,-61.8286,16.7847
230,-0.4969,-0.0187,0.9227,-3.7842,-58.3496,19.4092
240,-0.5079,0.0199,0.8832,-6.2866,-57.8613,19.2871
250,-0.5099,0.0431,0.9203,-8.3008,-59.8755,18.4326
260,-0.5189,0.0817,0.9242,-5.5542,-55.8472,15.7471
270,-0.5243,0.0912,0.8855,2.2583,-50.9033,12.207
280,-0.5422,0.0669,0.8486,6.1646,-50.5371,10.7422
290,-0.5536,0.0521,0.826,14.4653,-48.4619,10.0098
300,-0.5802,0.0503,0.7268,20.1416,-48.2788,10.0098
310,-0.5896,0.0579,0.6735,25.4517,-51.7578,8.3008
320,-0.6112,0.0383,0.6039,22.583,-54.6265,6.5918
330,-0.6239,0.0375,0.5837,14.4653,-62.1338,7.2021
340,-0.6594,0.1134,0.6063,10.7422,-67.4438,8.2397
350,-0.6797,0.1235,0.6886,1.8311,-76.5381,2.1362
360,-0.7117,0.0752,0.827,1.0376,-75.2563,-1.4648
370,-0.7255,0.0664,0.8208,4.3335,-66.5283,-4.3335
380,-0.7648,0.0271,0.8301,2.0752,-64.7583,-6.958
390,-0.7952,-0.0369,0.8857,-8.9111,-60.9131,-13.3667
400,-0.8647,-0.2012,1.0068,-10.437,-56.3354,-12.5122
410,-0.8776,-0.2261,1.0503,3.1128,-42.6636,4.2114
420,-0.874,-0.0948,1.0931,-4.2725,-39.4287,12.146
430,-0.8591,-0.0587,1.2384,-38.7573,-37.5366,10.376
440,-0.8813,-0.0647,1.467,-38.6353,-19.8364,7.019
450,-0.9241,-0.0706,1.4678,-40.7715,23.5596,-2.5024
460,-1.0133,-0.1663,1.613,-48.8281,39.6118,-7.7515
470,-1.051,-0.2212,1.6921,-47.4243,77.5757,-6.4087
480,-1.0907,-0.1245,1.9873,-44.8608,99.4873,-2.1362
490,-1.0942,-0.042,2.1742,-49.5605,171.0205,-3.9673
500,-1.2327,0.1077,2.3892,-48.645,217.2851,-9.3384
510,-1.3693,0.3719,2.7262,-42.6025,310.3638,-26.7334
520,-1.5447,0.4448,2.8995,-34.9731,363.7085,-42.4194
530,-1.9696,0.0779,2.2316,9.7046,504.9438,-85.4492
540,-2.0531,-0.2803,1.587,57.373,588.3179,-93.4448
550,-1.8073,-0.5823,1.1326,62.439,577.8809,-68.7866
560,-1.6466,-0.3418,1.4901,76.0498,527.4048,0.1221
570,-1.5804,0.0736,1.5948,90.6982,550.4761,13.1836
580,-1.5486,-0.0608,1.0323,102.6611,621.0327,9.0332
590,-1.1951,-0.366,-0.0376,98.2666,602.8442,23.9258
600,-0.942,-0.2135,-0.0396,82.0923,470.9472,87.2192
610,-0.6082,0.3851,0.6842,69.3359,421.6919,102.2949
620,-0.5708,0.4767,0.7219,40.1611,432.8613,70.6787
630,-0.5232,0.23,-0.0101,37.9028,443.4814,50.0488
640,-0.4315,0.1261,-0.2961,46.7529,384.5825,40.7104
650,-0.191,0.0707,-0.2938,40.3442,337.9516,44.4946
660,-0.093,0.0852,-0.2173,8.728,283.3252,53.5278
670,0.0435,0.1741,-0.3212,-3.479,272.4609,55.6641
680,0.0983,0.1956,-0.4094,-13.1836,243.2251,51.1475
690,0.2094,0.1831,-0.4937,-13.7329,224.4263,48.2178
700,0.2629,0.1837,-0.5375,-11.7798,189.0869,46.2646
710,0.3871,0.2559,-0.5646,-7.019,169.0674,45.8374
720,0.4458,0.2621,-0.5376,-4.5166,134.0942,40.8325
730,0.5133,0.2059,-0.6169,-8.606,123.0469,40.0391
740,0.54,0.2144,-0.6569,-14.7705,94.1772,44.4336
750,0.6067,0.2781,-0.573,-15.4419,77.5146,44.8608
760,0.6394,0.2866,-0.5596,-14.2212,56.6406,39.2456
770,0.7122,0.2701,-0.619,-14.6484,46.5088,36.7432
780,0.7566,0.2852,-0.6022,-15.686,17.8223,34.668
790,0.8391,0.3286,-0.5034,-15.8081,5.249,32.4707
800,0.8655,0.3386,-0.4708,-13.4888,-10.8643,25.2075
810,0.9025,0.3453,-0.4207,-11.3525,-17.2729,21.3013
820,0.9257,0.3358,-0.3663,-8.7891,-28.9307,14.4653
830,0.969,0.3022,-0.2921,-8.0566,-31.7383,12.3291
840,0.9865,0.297,-0.2922,-7.5684,-36.9873,9.9487
850,1.0154,0.2979,-0.2474,-8.0566,-41.0156,8.7891
860,1.0244,0.306,-0.1982,-6.4697,-45.2881,6.5918
870,1.0366,0.3224,-0.1331,-5.8594,-44.0063,4.4556
880,1.0437,0.3208,-0.1152,-6.2866,-40.8325,-0.8545
890,1.0543,0.33,-0.0665,-5.7983,-39.978,-3.6011
900,1.0623,0.334,-0.0348,-1.8311,-37.2925,-12.0239
910,1.0583,0.2748,-0.0244,0.8545,-34.3628,-17.5781
920,1.0383,0.1664,-0.0835,3.9062,-30.5786,-24.4141
930,1.03,0.1229,-0.0876,3.2349,-31.6772,-24.4751
940,1.0199,0.0825,-0.0468,-1.1597,-35.4004,-19.165
950,1.0189,0.0872,-0.0126,-3.2349,-36.6821,-15.3809
960,1.0255,0.1158,0.0665,-3.9062,-36.6821,-9.6436
970,1.0316,0.1284,0.1021,-0.4883,-31.189,-7.9956
980,1.0336,0.1278,0.108,2.2583,-26.4893,-8.667
990,1.0261,0.1016,0.064,4.6387,-20.0806,-9.6436
