timestamp,aX,aY,aZ,gX,gY,gZ
570,-0.2787,0.4431,-0.7147,-26.062,139.9536,-34.9121
580,-0.3879,0.1617,-0.9349,-6.4697,155.6396,-42.2363
590,-0.4365,-0.0101,-1.2406,10.1318,165.7715,-36.6211
600,-0.4845,-0.1218,-1.4949,4.9438,147.8882,-24.4751
610,-0.4811,-0.0598,-1.412,9.8877,105.1025,-5.127
620,-0.4351,0.0602,-1.1976,13.1226,91.7358,-0.8545
630,-0.3944,0.1217,-1.132,4.0894,74.0356,13.4277
640,-0.3387,0.4447,-0.9751,-7.019,65.0635,23.0713
650,-0.3407,0.6228,-0.847,-32.0435,52.1851,18.0054
660,-0.3749,0.6592,-0.7239,-41.626,52.1851,2.5024
670,-0.3905,0.562,-0.7196,-61.0962,48.7671,-21.3013
680,-0.421,0.4248,-0.4949,-72.0215,43.396,-23.6816
690,-0.4463,0.4154,-0.3221,-82.6416,49.9878,-25.8179
700,-0.6023,0.3263,-0.2629,-82.3364,66.8945,-31.7993
710,-0.7347,0.2931,-0.4008,-88.8672,95.3979,-46.0815
720,-1.1238,0.2466,-0.5428,-93.5059,98.5107,-58.1055
730,-1.4509,0.1964,-0.4929,-93.3227,100.1587,-83.8013
740,-2.4773,0.2173,-0.2653,-103.2104,105.835,-87.3413
750,-3.8997,0.7976,-0.4528,-174.7436,136.9629,-78.5522
760,-3.9999,1.4084,-1.2946,-232.3608,151.3062,-85.144
770,-3.9999,2.8552,-4.0,-284.4238,-3.479,-235.8398
780,-3.9806,3.5555,-4.0,-106.0791,-849.3041,-744.934
790,-3.9948,1.9576,-1.223,159.3628,-1317.3217,-1215.271
800,-3.9999,-1.6216,-0.1576,542.9077,-1385.62,-1999.9999
810,-3.9999,-3.9999,-3.4731,382.3852,-1264.4043,-1999.9999
820,-3.9996,-3.9999,-2.3495,103.7598,-1667.3583,-1128.7842
830,-3.9998,-3.8855,-0.2853,395.9961,-1525.0243,-534.4238
840,-3.9999,-3.9338,-2.1278,589.9658,-1108.4595,-563.6597
850,-3.9999,-3.9999,2.8868,377.8076,-1261.2915,-560.9131
860,-3.9586,-3.9999,3.9999,376.0986,-929.3212,-3.479
870,-2.989,-3.9979,3.9999,415.9546,-596.1914,140.0757
880,-2.2458,-3.9717,3.8597,330.1391,-272.1558,163.208
890,-1.1155,-3.6638,2.9224,291.687,-223.6328,144.6533
900,-0.3982,-2.606,2.0828,234.0088,-174.8657,175.6592
910,-0.1377,-1.905,1.7344,210.5102,-139.4043,197.6929
920,0.1725,-0.77,0.9958,174.0723,-64.3921,179.3213
930,0.2526,-0.4565,0.5977,144.165,-36.499,145.813
940,0.2823,-0.1615,-0.0588,60.4858,-15.0146,69.6411
950,0.3119,-0.3354,-0.1238,-53.772,-59.1431,-5.5542
960,0.4932,-0.9513,0.15,-95.0928,-76.5991,-21.3623
970,0.6064,-1.073,0.2998,-83.5571,-74.585,-12.9395
980,0.7203,-1.1445,0.3842,-51.5747,-58.96,-4.2114
990,0.7075,-1.0403,0.2754,11.1694,-24.7803,19.104
